polarity,false_positive_rate,true_positive_rate
0,0.28160919540229884,0.7330097087378641
0,0.28160919540229884,0.7427184466019418
0,0.29693486590038315,0.7427184466019418
0,0.29693486590038315,0.7475728155339806
0,0.3065134099616858,0.7475728155339806
0,0.3065134099616858,0.7572815533980582
0,0.3103448275862069,0.7572815533980582
0,0.3103448275862069,0.7621359223300971
0,0.31417624521072796,0.7621359223300971
0,0.31417624521072796,0.7718446601941747
0,0.3160919540229885,0.7718446601941747
0,0.3160919540229885,0.7766990291262136
0,0.31992337164750956,0.7766990291262136
0,0.31992337164750956,0.7815533980582524
0,0.3371647509578544,0.7815533980582524
0,0.3371647509578544,0.7864077669902912
0,0.34674329501915707,0.7864077669902912
0,0.34674329501915707,0.7912621359223301
0,0.3505747126436782,0.7912621359223301
0,0.3505747126436782,0.7961165048543689
0,0.3544061302681992,0.7961165048543689
0,0.3544061302681992,0.8058252427184466
0,0.36590038314176243,0.8058252427184466
0,0.36590038314176243,0.8106796116504854
0,0.36973180076628354,0.8106796116504854
0,0.36973180076628354,0.8155339805825242
0,0.37547892720306514,0.8155339805825242
0,0.37547892720306514,0.8252427184466019
0,0.3850574712643678,0.8252427184466019
0,0.3850574712643678,0.8300970873786407
0,0.421455938697318,0.8300970873786407
0,0.421455938697318,0.8349514563106796
0,0.4272030651340996,0.8349514563106796
0,0.4272030651340996,0.8398058252427184
0,0.42911877394636017,0.8398058252427184
0,0.42911877394636017,0.8446601941747572
0,0.43486590038314177,0.8446601941747572
0,0.43486590038314177,0.8495145631067961
0,0.4367816091954023,0.8495145631067961
0,0.4367816091954023,0.8543689320388349
0,0.446360153256705,0.8543689320388349
0,0.446360153256705,0.8592233009708737
0,0.45977011494252873,0.8592233009708737
0,0.45977011494252873,0.8640776699029126
0,0.4674329501915709,0.8640776699029126
0,0.4674329501915709,0.8737864077669902
0,0.47701149425287354,0.8737864077669902
0,0.47701149425287354,0.883495145631068
0,0.48084291187739464,0.883495145631068
0,0.48084291187739464,0.8980582524271845
0,0.4904214559386973,0.8980582524271845
0,0.4904214559386973,0.9029126213592233
0,0.49808429118773945,0.9029126213592233
0,0.49808429118773945,0.9077669902912622
0,0.5134099616858238,0.9077669902912622
0,0.5134099616858238,0.9174757281553398
0,0.5268199233716475,0.9174757281553398
0,0.5268199233716475,0.9223300970873787
0,0.5344827586206896,0.9223300970873787
0,0.5344827586206896,0.9271844660194175
0,0.5574712643678161,0.9271844660194175
0,0.5574712643678161,0.9368932038834952
0,0.5708812260536399,0.9368932038834952
0,0.5708812260536399,0.941747572815534
0,0.5747126436781609,0.941747572815534
0,0.5747126436781609,0.9563106796116505
0,0.578544061302682,0.9563106796116505
0,0.578544061302682,0.9611650485436893
0,0.6091954022988506,0.9611650485436893
0,0.6091954022988506,0.9660194174757282
0,0.6111111111111112,0.9660194174757282
0,0.6111111111111112,0.970873786407767
0,0.7030651340996169,0.970873786407767
0,0.7030651340996169,0.9757281553398058
0,0.7413793103448276,0.9757281553398058
0,0.7413793103448276,0.9805825242718447
0,0.7432950191570882,0.9805825242718447
0,0.7432950191570882,0.9854368932038835
0,0.7586206896551724,0.9854368932038835
0,0.7586206896551724,0.9902912621359223
0,0.8659003831417624,0.9902912621359223
0,0.8659003831417624,1.0
0,1.0,1.0
1,0.0,0.0
1,0.0,0.005434782608695652
1,0.001838235294117647,0.005434782608695652
1,0.001838235294117647,0.010869565217391304
1,0.0055147058823529415,0.010869565217391304
1,0.0055147058823529415,0.016304347826086956
1,0.007352941176470588,0.016304347826086956
1,0.007352941176470588,0.021739130434782608
1,0.009191176470588236,0.021739130434782608
